sov_line_id,project_id,project_name,line_number,description,scheduled_value,budgeted_labor,budgeted_material,total_budget,actual_labor_cost,actual_hours,actual_material_cost,total_actual_cost,total_billed,pct_complete,approved_co_value,pending_cos,realized_margin_pct,labor_variance_pct,material_variance_pct
PRJ-2020-193-SOV-06,PRJ-2020-193,Boston Middle School - HVAC Systems,6,Piping - Refrigerant,885900,491500,228600,720100,213732.1700000003,2404.0,252571.55,466303.7200000003,884600,99.9,4387400.0,0,47.36,-56.51,10.49
PRJ-2022-344-SOV-05,PRJ-2022-344,Las Vegas Cloud Campus Phase 1 - Cooling,5,Piping - Hydronic Systems,1127100,759500,458800,1218300,119073.11000000013,1406.0,474209.0999999999,593282.2100000001,1124400,99.8,568900.0,0,47.36,-84.32,3.36
PRJ-2020-236-SOV-06,PRJ-2020-236,Denver Regional Medical Center - HVAC Upgrade,6,Piping - Refrigerant,573800,348900,235800,584700,57068.509999999966,618.0,244705.83999999997,301774.3499999999,571000,99.5,1315400.0,0,47.41,-83.64,3.78
PRJ-2018-014-SOV-04,PRJ-2018-014,Indianapolis Cloud Campus Phase 1 - Cooling,4,Ductwork - Installation,1247800,873300,525000,1398300,135228.7700000002,1590.0,520886.39,656115.1600000001,1243600,99.7,871400.0,0,47.42,-84.52,-0.78
PRJ-2021-245-SOV-03,PRJ-2021-245,Phoenix Residential Tower - HVAC Systems,3,Ductwork - Fabrication,800300,568500,322900,891400,112421.12000000018,1312.0,308275.86000000004,420696.9800000002,796300,99.5,1344600.0,0,47.43,-80.22,-4.53
PRJ-2021-242-SOV-12,PRJ-2021-242,Sacramento Office Park - Core & Shell MEP,12,Insulation,687200,479600,0,1018600,115545.12000000014,1314.0,245733.03999999998,361278.16000000015,669200,97.4,1568200.0,0,47.43,-75.91,
PRJ-2022-350-SOV-15,PRJ-2022-350,San Antonio Senior Living - HVAC Upgrade,15,Closeout Documentation & Training,114000,63500,45400,108900,59924.219999999936,690.0,0.0,59924.219999999936,111600,97.9,657300.0,0,47.43,-5.63,-100.0
PRJ-2018-042-SOV-12,PRJ-2018-042,Columbus Office Park - Core & Shell MEP,12,Insulation,790300,498000,0,1121200,72556.21999999997,876.0,342745.83,415302.05,772000,97.7,1268600.0,0,47.45,-85.43,
PRJ-2023-391-SOV-04,PRJ-2023-391,Pittsburgh Regional Medical Center - HVAC Upgrade,4,Ductwork - Installation,1187300,729900,381600,1111500,248854.14000000054,2818.0,375067.48,623921.6200000006,1184200,99.7,2306800.0,0,47.45,-65.91,-1.71
PRJ-2021-264-SOV-04,PRJ-2021-264,Boston Edge Data Center - Thermal Management,4,Ductwork - Installation,1942300,1198700,632500,1831200,402339.1300000006,4590.0,618098.1399999999,1020437.2700000005,1938300,99.8,2340900.0,0,47.46,-66.44,-2.28
PRJ-2020-230-SOV-01,PRJ-2020-230,Atlanta Residential Tower - HVAC Systems,1,General Conditions & Project Management,437200,297800,136300,434100,229546.2100000004,2620.0,0.0,229546.2100000004,437200,100.0,244300.0,0,47.5,-22.92,-100.0
PRJ-2019-099-SOV-06,PRJ-2019-099,San Antonio Colocation Facility - HVAC,6,Piping - Refrigerant,652800,398200,268400,666600,58153.32999999995,676.0,284519.35,342672.67999999993,650300,99.6,731600.0,0,47.51,-85.4,6.01
PRJ-2021-272-SOV-15,PRJ-2021-272,Denver Business Center - MEP Systems,15,Closeout Documentation & Training,44300,26200,11800,38000,23254.679999999997,268.0,0.0,23254.679999999997,43300,97.7,160500.0,0,47.51,-11.24,-100.0
PRJ-2019-147-SOV-04,PRJ-2019-147,Oklahoma City Office Park - Core & Shell MEP,4,Ductwork - Installation,2182800,1549800,927200,2477000,252388.0700000003,2904.0,893022.7399999999,1145410.81,2176300,99.7,3270300.0,0,47.53,-83.71,-3.69
PRJ-2022-355-SOV-04,PRJ-2022-355,Raleigh Apartment Complex - MEP,4,Ductwork - Installation,2364100,1573500,819500,2393000,335306.70000000007,3936.0,904573.5700000001,1239880.27,2358900,99.8,3062700.0,0,47.55,-78.69,10.38
PRJ-2020-223-SOV-03,PRJ-2020-223,Atlanta High School - New Construction,3,Ductwork - Fabrication,629700,362600,195300,557900,133516.9900000002,1522.0,196723.59000000003,330240.5800000002,628900,99.9,455900.0,0,47.56,-63.18,0.73
PRJ-2022-380-SOV-06,PRJ-2022-380,Portland Mixed-Income Housing - Climate Control,6,Piping - Refrigerant,1082600,641300,438600,1079900,112699.80000000018,1276.0,454863.29000000004,567563.0900000002,1081600,99.9,1462200.0,0,47.57,-82.43,3.71
PRJ-2019-086-SOV-12,PRJ-2019-086,Louisville Regional Medical Center - HVAC Upgrade,12,Insulation,659900,424000,0,965200,94163.10000000006,1044.0,251653.67,345816.7700000001,642200,97.3,2154200.0,0,47.6,-77.79,
PRJ-2023-385-SOV-10,PRJ-2023-385,Houston Senior Living - HVAC Upgrade,10,Controls - DDC/BAS Installation,714700,483800,272800,756600,110357.0000000001,1270.0,263967.88,374324.8800000001,696500,97.5,1506500.0,0,47.62,-77.19,-3.24
PRJ-2018-059-SOV-05,PRJ-2018-059,Atlanta Data Center - Precision Cooling Systems,5,Piping - Hydronic Systems,1234500,807200,351900,1159100,284562.68000000046,3268.0,361763.38,646326.0600000005,1232800,99.9,676100.0,0,47.64,-64.75,2.8
PRJ-2018-034-SOV-01,PRJ-2018-034,Boston Colocation Facility - HVAC,1,General Conditions & Project Management,1372200,736400,489500,1225900,717877.6600000012,8398.0,0.0,717877.6600000012,1372200,100.0,1725300.0,0,47.68,-2.52,-100.0
PRJ-2022-362-SOV-11,PRJ-2022-362,Houston Business Center - MEP Systems,11,Controls - Programming & Commissioning,767300,535800,277700,813500,117760.30000000012,1370.0,283706.43,401466.7300000001,747900,97.5,1908500.0,0,47.68,-78.02,2.16
PRJ-2020-232-SOV-03,PRJ-2020-232,Minneapolis Corporate Campus - HVAC Systems,3,Ductwork - Fabrication,677900,458500,167700,626200,181979.89000000016,2098.0,172569.06999999998,354548.96000000014,675900,99.7,621100.0,0,47.7,-60.31,2.9
PRJ-2021-245-SOV-11,PRJ-2021-245,Phoenix Residential Tower - HVAC Systems,11,Controls - Programming & Commissioning,426900,301200,150100,451300,79781.61000000002,908.0,143321.95,223103.56000000003,415200,97.3,1344600.0,0,47.74,-73.51,-4.52
PRJ-2022-330-SOV-03,PRJ-2022-330,Boston Mixed-Income Housing - Climate Control,3,Ductwork - Fabrication,362500,254100,115100,369200,67406.27999999996,784.0,122032.72,189438.99999999994,361400,99.7,26200.0,0,47.74,-73.47,6.02
PRJ-2018-006-SOV-12,PRJ-2018-006,Kansas City Hospital - Mechanical Systems Renovation,12,Insulation,550900,385000,0,802700,100153.81000000013,1136.0,187699.88,287853.6900000001,537100,97.5,1227000.0,0,47.75,-73.99,
PRJ-2020-221-SOV-06,PRJ-2020-221,Kansas City Regional Medical Center - HVAC Upgrade,6,Piping - Refrigerant,557500,384100,145600,529700,144270.3400000001,1656.0,147040.88,291311.2200000001,557100,99.9,2282300.0,0,47.75,-62.44,0.99
PRJ-2021-298-SOV-01,PRJ-2021-298,San Antonio High School - New Construction,1,General Conditions & Project Management,747300,466000,212700,678700,390373.7800000006,4384.0,0.0,390373.7800000006,747300,100.0,1731000.0,0,47.76,-16.23,-100.0
PRJ-2018-047-SOV-05,PRJ-2018-047,Oklahoma City Office Park - Core & Shell MEP,5,Piping - Hydronic Systems,1065200,663500,422000,1085500,129216.3100000002,1550.0,427274.52,556490.8300000002,1064000,99.9,668500.0,0,47.76,-80.53,1.25
PRJ-2023-398-SOV-03,PRJ-2023-398,Denver Middle School - HVAC Systems,3,Ductwork - Fabrication,789700,484700,220500,705200,171619.1500000002,2022.0,240889.97999999998,412509.1300000002,787200,99.7,886700.0,0,47.76,-64.59,9.25
PRJ-2020-239-SOV-03,PRJ-2020-239,Nashville Edge Data Center - Thermal Management,3,Ductwork - Fabrication,2465300,1483000,1043500,2526500,201345.52000000014,2360.0,1086196.8199999998,1287542.3399999999,2454600,99.6,4660800.0,0,47.77,-86.42,4.09
PRJ-2023-382-SOV-05,PRJ-2023-382,Baltimore Corporate Campus - HVAC Systems,5,Piping - Hydronic Systems,986500,680000,410900,1090900,122757.06000000011,1430.0,392504.18000000005,515261.24000000017,984700,99.8,451100.0,0,47.77,-81.95,-4.48
PRJ-2022-328-SOV-12,PRJ-2022-328,Richmond High School - New Construction,12,Insulation,696600,401200,0,979900,117521.66000000018,1334.0,246164.73,363686.3900000002,680200,97.6,1236100.0,0,47.79,-70.71,
PRJ-2019-140-SOV-12,PRJ-2019-140,Boston Senior Living - HVAC Upgrade,12,Insulation,595500,403800,0,889000,132318.06000000014,1550.0,178496.12,310814.18000000017,580300,97.4,2088800.0,0,47.81,-67.23,
PRJ-2018-076-SOV-05,PRJ-2018-076,Pittsburgh Surgery Center - Climate Control,5,Piping - Hydronic Systems,1572800,1117800,589200,1707000,214621.7500000003,2472.0,606200.2300000001,820821.9800000004,1570400,99.8,1411100.0,0,47.81,-80.8,2.89
PRJ-2021-253-SOV-03,PRJ-2021-253,Oklahoma City Elementary Campus - Climate Systems,3,Ductwork - Fabrication,1536600,888400,442000,1330400,361474.8000000006,4186.0,440222.10000000003,801696.9000000006,1533000,99.8,1853800.0,0,47.83,-59.31,-0.4
PRJ-2021-270-SOV-10,PRJ-2021-270,Richmond Apartment Complex - MEP,10,Controls - DDC/BAS Installation,681700,520500,256000,776500,110156.99000000015,1272.0,245496.47999999998,355653.47000000015,664100,97.4,695900.0,0,47.83,-78.84,-4.1
PRJ-2018-051-SOV-10,PRJ-2018-051,San Antonio Regional Medical Center - HVAC Upgrade,10,Controls - DDC/BAS Installation,567100,376900,175100,552000,101922.42000000011,1232.0,193681.11,295603.5300000001,553800,97.7,638000.0,0,47.87,-72.96,10.61
PRJ-2021-288-SOV-12,PRJ-2021-288,Indianapolis Unified School District - HVAC Modernization,12,Insulation,471900,282400,0,669600,119979.41000000012,1382.0,125894.33,245873.7400000001,461000,97.7,925600.0,0,47.9,-57.51,
PRJ-2020-206-SOV-12,PRJ-2020-206,Pittsburgh Medical Campus - New HVAC Installation,12,Insulation,956300,657300,0,1425600,128781.0500000002,1480.0,369375.88,498156.9300000002,933400,97.6,2675400.0,0,47.91,-80.41,
PRJ-2020-189-SOV-05,PRJ-2020-189,Salt Lake City Colocation Facility - HVAC,5,Piping - Hydronic Systems,2713500,1867200,1030600,2897800,352453.7900000007,4116.0,1060025.47,1412479.2600000007,2708900,99.8,2307900.0,0,47.95,-81.12,2.86
PRJ-2019-107-SOV-04,PRJ-2019-107,Boston Office Park - Core & Shell MEP,4,Ductwork - Installation,1641800,1212400,548600,1761000,301068.3100000004,3458.0,553351.04,854419.3500000004,1638200,99.8,736200.0,0,47.96,-75.17,0.87
PRJ-2021-264-SOV-01,PRJ-2021-264,Boston Edge Data Center - Thermal Management,1,General Conditions & Project Management,1361000,889200,464600,1353800,708323.2799999987,8242.0,0.0,708323.2799999987,1361000,100.0,2340900.0,0,47.96,-20.34,-100.0
PRJ-2020-230-SOV-10,PRJ-2020-230,Atlanta Residential Tower - HVAC Systems,10,Controls - DDC/BAS Installation,502900,340500,196800,537300,65162.669999999955,770.0,196529.47999999998,261692.14999999994,488600,97.2,244300.0,0,47.96,-80.86,-0.14
PRJ-2022-335-SOV-06,PRJ-2022-335,Louisville Mixed-Income Housing - Climate Control,6,Piping - Refrigerant,548200,305700,199500,505200,83906.84999999999,1000.0,201289.1,285195.95,546800,99.7,668200.0,0,47.98,-72.55,0.9
PRJ-2020-219-SOV-05,PRJ-2020-219,Denver Cloud Campus Phase 1 - Cooling,5,Piping - Hydronic Systems,2224400,1481600,948000,2429600,173844.08000000025,2048.0,983138.82,1156982.9000000001,2221100,99.9,2473400.0,0,47.99,-88.27,3.71
PRJ-2018-064-SOV-04,PRJ-2018-064,Minneapolis Cloud Campus Phase 1 - Cooling,4,Ductwork - Installation,1172100,875300,338500,1213800,269530.3800000003,3084.0,339648.15,609178.5300000003,1168200,99.7,1526000.0,0,48.03,-69.21,0.34
PRJ-2018-079-SOV-06,PRJ-2018-079,Baltimore Colocation Facility - HVAC,6,Piping - Refrigerant,601200,428900,227600,656500,92332.90000000005,1078.0,220118.89,312451.79000000004,599600,99.7,2767800.0,0,48.03,-78.47,-3.29
PRJ-2018-033-SOV-11,PRJ-2018-033,Pittsburgh Middle School - HVAC Systems,11,Controls - Programming & Commissioning,573400,365600,172400,538000,126327.01000000018,1488.0,171585.16999999998,297912.18000000017,559500,97.6,349800.0,0,48.04,-65.45,-0.47
PRJ-2018-030-SOV-04,PRJ-2018-030,Portland Mixed-Income Housing - Climate Control,4,Ductwork - Installation,1701600,1289900,672700,1962600,240717.35000000036,2774.0,643133.22,883850.5700000003,1700300,99.9,3209200.0,0,48.06,-81.34,-4.4
PRJ-2019-098-SOV-15,PRJ-2019-098,Baltimore Unified School District - HVAC Modernization,15,Closeout Documentation & Training,102300,80000,31300,111300,53120.23999999997,610.0,0.0,53120.23999999997,99900,97.7,766000.0,0,48.07,-33.6,-100.0
PRJ-2020-218-SOV-10,PRJ-2020-218,Portland Middle School - HVAC Systems,10,Controls - DDC/BAS Installation,962400,663500,321100,984600,158621.6500000002,1836.0,341074.81,499696.4600000002,938200,97.5,977500.0,0,48.08,-76.09,6.22
PRJ-2021-266-SOV-05,PRJ-2021-266,Salt Lake City Surgery Center - Climate Control,5,Piping - Hydronic Systems,1206600,663000,471400,1134400,151504.4100000003,1776.0,474941.6099999999,626446.0200000003,1202500,99.7,1917800.0,0,48.08,-77.15,0.75
PRJ-2020-199-SOV-04,PRJ-2020-199,Cincinnati Data Center - Precision Cooling Systems,4,Ductwork - Installation,2133600,1359600,936500,2296100,161371.89000000016,1846.0,946174.3500000001,1107546.2400000002,2130400,99.9,713600.0,0,48.09,-88.13,1.03
PRJ-2021-241-SOV-11,PRJ-2021-241,Portland Hospital - Mechanical Systems Renovation,11,Controls - Programming & Commissioning,894400,492100,288500,780600,153332.56000000008,1706.0,310641.56,463974.1200000001,872300,97.5,807200.0,0,48.12,-68.84,7.67
PRJ-2019-092-SOV-10,PRJ-2019-092,Raleigh Corporate Campus - HVAC Systems,10,Controls - DDC/BAS Installation,828800,562000,325600,887600,81395.07000000002,956.0,348476.61,429871.68,808300,97.5,796400.0,0,48.13,-85.52,7.03
PRJ-2021-245-SOV-04,PRJ-2021-245,Phoenix Residential Tower - HVAC Systems,4,Ductwork - Installation,1052700,661300,482000,1143300,85292.52000000006,992.0,460177.89,545470.41,1051900,99.9,1344600.0,0,48.18,-87.1,-4.53
PRJ-2020-230-SOV-03,PRJ-2020-230,Atlanta Residential Tower - HVAC Systems,3,Ductwork - Fabrication,768300,493100,292300,785400,106104.33000000007,1240.0,291886.85,397991.18000000005,764900,99.6,244300.0,0,48.2,-78.48,-0.14
PRJ-2022-360-SOV-04,PRJ-2022-360,Denver Senior Living - HVAC Upgrade,4,Ductwork - Installation,873600,614900,251700,866600,189851.66000000032,2212.0,262659.4,452511.06000000035,870900,99.7,932400.0,0,48.2,-69.12,4.35
PRJ-2021-257-SOV-05,PRJ-2021-257,San Antonio Office Park - Core & Shell MEP,5,Piping - Hydronic Systems,2418800,1682600,926000,2608600,325238.14000000054,3786.0,927475.88,1252714.0200000005,2413000,99.8,3656700.0,0,48.21,-80.67,0.16
PRJ-2022-370-SOV-10,PRJ-2022-370,Richmond Mixed-Income Housing - Climate Control,10,Controls - DDC/BAS Installation,246800,157600,73000,230600,56098.01999999996,646.0,71659.28,127757.29999999996,239600,97.1,508200.0,0,48.23,-64.4,-1.84
PRJ-2018-034-SOV-10,PRJ-2018-034,Boston Colocation Facility - HVAC,10,Controls - DDC/BAS Installation,1140000,663300,325100,988400,228781.80000000022,2582.0,361128.20999999996,589910.0100000002,1111400,97.5,1725300.0,0,48.25,-65.51,11.08
PRJ-2021-288-SOV-10,PRJ-2021-288,Indianapolis Unified School District - HVAC Modernization,10,Controls - DDC/BAS Installation,834700,574300,343600,917900,96961.17000000009,1160.0,334981.07,431942.2400000001,814900,97.6,925600.0,0,48.25,-83.12,-2.51
PRJ-2019-081-SOV-11,PRJ-2019-081,Indianapolis Surgery Center - Climate Control,11,Controls - Programming & Commissioning,1764900,1275900,626000,1901900,281159.23000000033,3350.0,632013.71,913172.9400000003,1723300,97.6,4659000.0,0,48.26,-77.96,0.96
PRJ-2019-119-SOV-11,PRJ-2019-119,Albuquerque Data Center - Precision Cooling Systems,11,Controls - Programming & Commissioning,720800,446200,222200,668400,144714.0000000002,1620.0,228132.08,372846.0800000002,701900,97.4,2588200.0,0,48.27,-67.57,2.67
PRJ-2019-151-SOV-05,PRJ-2019-151,Albuquerque Surgery Center - Climate Control,5,Piping - Hydronic Systems,3004400,2089800,1317700,3407500,202523.04000000042,2362.0,1351552.72,1554075.7600000005,2996400,99.7,3244900.0,0,48.27,-90.31,2.57
PRJ-2020-214-SOV-05,PRJ-2020-214,Raleigh Edge Data Center - Thermal Management,5,Piping - Hydronic Systems,994000,639000,385600,1024600,101678.86000000009,1188.0,412511.63,514190.4900000001,991800,99.8,877200.0,0,48.27,-84.09,6.98
PRJ-2019-129-SOV-04,PRJ-2019-129,Boston Colocation Facility - HVAC,4,Ductwork - Installation,1860500,1343600,804700,2148300,160109.3200000001,1826.0,801680.49,961789.81,1857600,99.8,871700.0,0,48.3,-88.08,-0.38
PRJ-2022-360-SOV-03,PRJ-2022-360,Denver Senior Living - HVAC Upgrade,3,Ductwork - Fabrication,727300,410900,197700,608600,169703.63000000003,2026.0,206336.44999999998,376040.08,726300,99.9,932400.0,0,48.3,-58.7,4.37
PRJ-2018-038-SOV-04,PRJ-2018-038,Columbus Unified School District - HVAC Modernization,4,Ductwork - Installation,1038500,730800,435900,1166700,103054.56000000008,1170.0,433859.48,536914.04,1036800,99.8,874900.0,0,48.3,-85.9,-0.47
PRJ-2018-070-SOV-04,PRJ-2018-070,Portland Senior Living - HVAC Upgrade,4,Ductwork - Installation,1739400,1167400,792000,1959400,134926.6200000001,1608.0,763747.7700000001,898674.3900000002,1738300,99.9,2490800.0,0,48.33,-88.44,-3.57
PRJ-2021-301-SOV-10,PRJ-2021-301,Richmond Regional Medical Center - HVAC Upgrade,10,Controls - DDC/BAS Installation,755000,501800,281000,782800,81665.23000000003,952.0,308405.6,390070.83,736200,97.5,452300.0,0,48.33,-83.73,9.75
PRJ-2022-368-SOV-05,PRJ-2022-368,Tampa Elementary Campus - Climate Systems,5,Piping - Hydronic Systems,1278200,775600,423600,1199200,191993.8900000003,2236.0,468504.58,660498.4700000003,1276300,99.9,1183800.0,0,48.33,-75.25,10.6
PRJ-2019-109-SOV-10,PRJ-2019-109,Portland Colocation Facility - HVAC,10,Controls - DDC/BAS Installation,1273600,732100,576700,1308800,90813.55000000006,1030.0,567084.8,657898.3500000001,1242500,97.6,932900.0,0,48.34,-87.6,-1.67
PRJ-2019-096-SOV-03,PRJ-2019-096,Portland Regional Medical Center - HVAC Upgrade,3,Ductwork - Fabrication,748700,409600,255300,664900,114167.21000000014,1306.0,272474.78,386641.99000000017,746800,99.7,419900.0,0,48.36,-72.13,6.73
PRJ-2020-233-SOV-15,PRJ-2020-233,Kansas City Middle School - HVAC Systems,15,Closeout Documentation & Training,62800,33900,19800,53700,32422.04999999999,384.0,0.0,32422.04999999999,61200,97.5,276700.0,0,48.37,-4.36,-100.0
PRJ-2018-015-SOV-04,PRJ-2018-015,Minneapolis Mixed-Income Housing - Climate Control,4,Ductwork - Installation,2403800,1516700,1004100,2520800,261787.52000000037,3038.0,978760.0,1240547.5200000005,2398500,99.8,4143500.0,0,48.39,-82.74,-2.52
PRJ-2019-136-SOV-06,PRJ-2019-136,Salt Lake City Medical Campus - New HVAC Installation,6,Piping - Refrigerant,466200,356700,201800,558500,44415.02999999996,526.0,196161.41,240576.43999999997,465100,99.8,768500.0,0,48.4,-87.55,-2.79
PRJ-2019-159-SOV-05,PRJ-2019-159,Albuquerque Data Center - Precision Cooling Systems,5,Piping - Hydronic Systems,1769700,1136700,704900,1841600,155805.39000000025,1804.0,757264.8799999999,913070.2700000001,1766400,99.8,886500.0,0,48.41,-86.29,7.43
PRJ-2023-400-SOV-03,PRJ-2023-400,Columbus Apartment Complex - MEP,3,Ductwork - Fabrication,968000,591000,338700,929700,125903.09000000013,1420.0,373376.64,499279.73000000016,966600,99.9,1343000.0,0,48.42,-78.7,10.24
PRJ-2020-169-SOV-06,PRJ-2020-169,Portland Colocation Facility - HVAC,6,Piping - Refrigerant,423500,252600,166700,419300,52117.839999999946,644.0,166292.99999999997,218410.8399999999,423200,99.9,680800.0,0,48.43,-79.37,-0.24
PRJ-2021-274-SOV-12,PRJ-2021-274,Kansas City Colocation Facility - HVAC,12,Insulation,841500,585000,0,1254500,98300.22000000007,1122.0,335595.49,433895.7100000001,820600,97.5,2099100.0,0,48.44,-83.2,
PRJ-2018-025-SOV-05,PRJ-2018-025,Portland Senior Living - HVAC Upgrade,5,Piping - Hydronic Systems,2111400,1546300,747900,2294200,351847.2800000008,4118.0,736600.81,1088448.0900000008,2110300,99.9,2203300.0,0,48.45,-77.25,-1.51
PRJ-2019-088-SOV-03,PRJ-2019-088,Oklahoma City Elementary Campus - Climate Systems,3,Ductwork - Fabrication,895600,567700,231500,799200,233902.0200000001,2632.0,227754.36,461656.3800000001,893400,99.8,644700.0,0,48.45,-58.8,-1.62
PRJ-2021-319-SOV-10,PRJ-2021-319,Nashville Colocation Facility - HVAC,10,Controls - DDC/BAS Installation,529400,326000,177900,503900,97990.66000000005,1134.0,174836.09,272826.75000000006,515900,97.4,1155700.0,0,48.46,-69.94,-1.72
PRJ-2018-002-SOV-05,PRJ-2018-002,Louisville Office Park - Core & Shell MEP,5,Piping - Hydronic Systems,2565800,1793700,1025000,2818700,258128.03000000023,3008.0,1063964.8199999998,1322092.85,2560400,99.8,2294000.0,0,48.47,-85.61,3.8
PRJ-2023-385-SOV-12,PRJ-2023-385,Houston Senior Living - HVAC Upgrade,12,Insulation,640900,383600,0,913500,108586.9500000001,1278.0,221694.1,330281.0500000001,625700,97.6,1506500.0,0,48.47,-71.69,
PRJ-2021-249-SOV-04,PRJ-2021-249,Cincinnati Edge Data Center - Thermal Management,4,Ductwork - Installation,2797800,1880500,1195700,3076200,275044.5100000003,3160.0,1166465.0899999999,1441509.6,2794100,99.9,2639700.0,0,48.48,-85.37,-2.45
